KESİNTİ_NO,cagri_count
2351794,6.0
2337605,4.0
2335698,2.0
2365754,6.0
2345782,19.0
2350358,11.0
2351624,4.0
2334083,0.0
2342725,6.0
2342519,4.0
2346114,11.0
2361423,8.0
2345676,46.0
2347304,5.0
2357823,21.0
2363222,3.0
2345453,12.0
2348418,10.0
2332787,9.0
2316288,6.0
2345025,3.0
2318912,5.0
2316958,17.0
2364862,2.0
2333563,35.0
2337695,16.0
2345570,15.0
2354120,3.0
2322050,22.0
2353717,8.0
2354237,13.0
2361269,7.0
2343719,48.0
2321770,52.0
2350804,9.0
2358236,1.0
2318734,5.0
2351033,5.0
2361339,11.0
2353698,5.0
2319885,1.0
2344835,32.0
2351602,51.0
2353712,1.0
2338902,50.0
2344721,4.0
2357710,9.0
2354178,11.0
2317682,3.0
2363798,24.0
2332926,3.0
2321547,13.0
2335193,37.0
2319857,13.0
2351673,23.0
2358456,4.0
2335823,40.0
2334807,7.0
2350325,46.0
2338656,12.0
2349381,4.0
2319567,41.0
2357446,18.0
2334280,7.0
2335727,17.0
2354696,8.0
2318077,10.0
2340762,4.0
2343450,8.0
2339246,75.0
2357529,8.0
2337437,4.0
2320270,13.0
2343042,40.0
2335565,14.0
2357107,16.0
2332886,11.0
2339069,59.0
2351646,21.0
2339178,363.0
2338810,5.0
2339998,4.0
2317754,66.0
2321568,18.0
2318714,5.0
2338010,2.0
2339980,8.0
2322241,4.0
2321958,8.0
2361469,2.0
2361484,2.0
2361554,2.0
2361077,15.0
2338690,11.0
2352004,17.0
2354041,46.0
2358744,26.0
2334415,36.0
2340698,12.0
2318951,36.0
2334870,5.0
2352441,14.0
2344689,42.0
2343041,29.0
2349023,40.0
2350089,34.0
2350452,36.0
2350351,9.0
2341486,10.0
2354702,12.0
2355206,39.0
2345033,34.0
2334525,59.0
2335221,67.0
2365100,20.0
2356683,23.0
2358757,9.0
2351268,11.0
2358677,12.0
2338565,9.0
2320633,6.0
2333234,7.0
2316521,5.0
2320252,2.0
2320345,2.0
2332827,12.0
2365422,48.0
2360184,13.0
2333129,17.0
2353771,5.0
2334759,5.0
2317564,5.0
2345062,5.0
2317777,7.0
2359136,3.0
2360030,15.0
2355036,8.0
2321459,9.0
2357691,0.0
2333692,14.0
2353975,24.0
2351028,88.0
2316283,2.0
2351779,6.0
2345096,10.0
2354033,9.0
2357116,8.0
2364554,6.0
2352248,8.0
2343677,8.0
2345459,6.0
2357992,48.0
2353488,30.0
2343007,22.0
2359776,16.0
2319090,13.0
2359235,12.0
2335833,13.0
2358909,3.0
2334310,39.0
2334015,7.0
2320453,6.0
2351809,7.0
2320082,6.0
2338152,35.0
2320560,5.0
2319556,162.0
2347553,50.0
2363229,5.0
2334755,5.0
2319574,5.0
2333805,4.0
2356577,6.0
2334413,8.0
2348624,8.0
2365440,23.0
2350283,26.0
2353644,11.0
2358747,27.0
2358278,12.0
2345668,18.0
2352204,20.0
2338072,6.0
2340430,12.0
2352255,13.0
2340029,27.0
2320596,8.0
2358644,13.0
2364621,9.0
2318193,11.0
2320331,11.0
2361380,7.0
2352915,9.0
2317790,8.0
2317875,33.0
2353018,20.0
2343680,7.0
2315916,7.0
2321930,8.0
2355198,4.0
2315858,7.0
2338600,9.0
2333271,13.0
2360667,35.0
2353851,3.0
2337228,5.0
2342561,5.0
2342198,3.0
2316600,5.0
2317949,2.0
2317954,2.0
2342402,4.0
2364343,7.0
2349439,16.0
2340074,7.0
2336626,8.0
2336523,12.0
2355279,7.0
2353228,15.0
2342885,39.0
2351955,17.0
2364990,11.0
2352926,40.0
2350709,14.0
2355131,21.0
2342150,23.0
2348786,21.0
2356117,29.0
2366099,58.0
2364623,19.0
2364295,46.0
2317463,31.0
2360503,8.0
2321553,2.0
2320456,2.0
2319871,7.0
2318005,6.0
2336450,4.0
2317508,4.0
2344223,7.0
2342797,4.0
2353410,10.0
2356477,5.0
2356441,3.0
2362305,8.0
2318672,14.0
2319982,7.0
2349549,3.0
2320411,8.0
2359213,5.0
2319339,13.0
2316688,11.0
2318023,11.0
2341182,3.0
2318248,7.0
2332940,4.0
2321952,2.0
2343399,14.0
2336663,26.0
2318684,11.0
2339574,5.0
2320903,13.0
2349432,16.0
2363209,16.0
2357502,10.0
2337994,55.0
2342979,10.0
2319949,25.0
2346875,20.0
2319409,11.0
2357350,6.0
2346886,9.0
2341615,5.0
2353251,2.0
2342227,17.0
2337953,8.0
2342472,42.0
2353296,15.0
2355539,13.0
2356335,9.0
2365153,7.0
2317420,30.0
2332904,19.0
2345456,24.0
2335831,62.0
2334715,12.0
2347970,23.0
2343078,8.0
2316392,11.0
2341957,7.0
2333697,6.0
2336680,11.0
2334248,11.0
2352388,13.0
2352424,10.0
2365185,5.0
2334273,7.0
2351339,6.0
2349550,12.0
2321348,13.0
2357731,13.0
2341828,12.0
2345212,4.0
2365417,9.0
2365492,2.0
2343281,2.0
2342207,0.0
2343479,0.0
2348423,5.0
2335342,2.0
2363091,18.0
2341618,23.0
2349879,7.0
2333669,19.0
2349720,4.0
2362149,3.0
2365903,4.0
2340008,2.0
2339979,5.0
2364078,4.0
2348778,6.0
2365899,8.0
2340639,2.0
2344352,4.0
2344252,4.0
2334451,1.0
2356570,6.0
2350387,8.0
2353888,24.0
2365356,8.0
2332985,8.0
2356058,53.0
2363635,5.0
2356690,12.0
2337983,3.0
2353473,12.0
2358215,5.0
2341684,21.0
2355031,18.0
2361294,26.0
2335345,2.0
2321005,5.0
2332896,0.0
2334545,13.0
2360352,4.0
2317815,11.0
2358725,14.0
2361135,10.0
2350449,15.0
2353441,8.0
2363796,2.0
2341569,5.0
2345962,3.0
2316974,4.0
2316906,8.0
2316405,4.0
2319562,3.0
2344199,4.0
2316784,3.0
2345035,3.0
2315879,3.0
2359129,5.0
2333694,0.0
2352642,4.0
2341744,4.0
2362710,18.0
2361575,1.0
2315904,4.0
2352765,5.0
2332674,6.0
2352420,6.0
2348304,5.0
2317479,5.0
2343729,7.0
2339750,5.0
2320676,8.0
2352193,3.0
2350571,5.0
2352711,4.0
2364640,4.0
2350061,5.0
2354926,2.0
2359416,5.0
2360158,3.0
2360362,3.0
2340894,6.0
2322253,5.0
2334250,5.0
2345760,11.0
2317696,3.0
2338436,12.0
2351051,12.0
2349431,12.0
2336651,7.0
2355121,10.0
2350362,11.0
2337106,48.0
2337580,25.0
2334488,8.0
2343255,7.0
2319812,10.0
2360946,5.0
2362899,4.0
2345710,12.0
2344740,8.0
2361880,5.0
2362956,4.0
2361781,8.0
2363708,5.0
2363564,3.0
2352397,5.0
2352374,26.0
2351194,42.0
2340018,36.0
2357238,12.0
2322237,4.0
2346520,9.0
2318226,4.0
2341726,4.0
2345675,3.0
2346409,4.0
2360979,7.0
2362925,4.0
2363319,2.0
2353962,11.0
2333098,11.0
2339606,6.0
2340809,4.0
2365323,13.0
2354654,7.0
2321500,14.0
2335363,5.0
2336041,7.0
2352742,6.0
2317974,5.0
2347556,12.0
2355995,4.0
2338882,4.0
2339079,3.0
2341539,16.0
2341590,45.0
2341566,8.0
2321656,13.0
2339902,11.0
2360093,19.0
2348138,3.0
2352603,8.0
2347413,17.0
2354214,8.0
2355173,10.0
2315888,5.0
2344662,5.0
2338678,57.0
2349384,58.0
2343234,7.0
2341677,11.0
2348051,24.0
2366125,40.0
2341746,44.0
2320631,14.0
2362675,55.0
2320314,17.0
2364406,30.0
2365467,3.0
2361350,4.0
2355133,6.0
2320889,9.0
2342776,27.0
2317196,4.0
2347429,6.0
2321895,2.0
2341146,8.0
2356712,3.0
2363038,4.0
2354617,4.0
2345402,18.0
2345952,12.0
2347548,13.0
2335364,12.0
2336283,2.0
2359583,9.0
2318308,5.0
2321331,4.0
2320696,6.0
2332937,19.0
2356815,1.0
2363288,18.0
2363284,6.0
2357763,10.0
2358336,1.0
2319531,3.0
2338056,0.0
2359502,3.0
2317667,4.0
2347909,5.0
2338679,5.0
2340806,9.0
2354406,6.0
2340724,3.0
2345095,4.0
2317393,5.0
2343004,3.0
2343348,18.0
2334764,4.0
2332563,14.0
2338655,0.0
2322329,0.0
2352686,0.0
2338651,0.0
2316486,1.0
2340182,1.0
2320640,24.0
2335997,11.0
2340977,6.0
2359045,7.0
2364361,3.0
2359730,3.0
2317436,7.0
2364584,10.0
2318144,14.0
2337303,4.0
2334153,5.0
2336670,2.0
2357888,14.0
2338669,3.0
2332536,22.0
2334046,0.0
2337444,5.0
2322126,1.0
2351823,8.0
2352042,15.0
2353085,4.0
2358737,30.0
2351248,6.0
2320469,12.0
2340603,11.0
2321063,8.0
2349459,8.0
2350069,2.0
2346168,20.0
2332714,15.0
2317692,0.0
2343047,0.0
2317223,32.0
2318514,0.0
2359787,9.0
2350620,0.0
2340066,0.0
2321977,7.0
2319067,4.0
2356645,7.0
2340726,3.0
2316119,2.0
2334370,0.0
2317287,8.0
2361366,24.0
2333089,14.0
2338648,8.0
2358749,5.0
2319667,4.0
2358594,0.0
2340047,0.0
2357252,33.0
2355719,9.0
2338886,3.0
2354409,4.0
2365745,1.0
2343336,2.0
2317114,6.0
2345428,0.0
2358250,0.0
2361392,0.0
2319448,0.0
2317175,32.0
2334597,6.0
2347541,22.0
2317251,31.0
2319486,49.0
2332960,6.0
2349844,1.0
2343616,6.0
2362610,8.0
2345589,9.0
2345178,27.0
2339367,0.0
2357361,9.0
2342509,7.0
2339931,24.0
2339409,21.0
2343132,28.0
2346286,25.0
2362947,16.0
2354589,11.0
2358991,7.0
2362067,10.0
2359359,7.0
2361462,4.0
2339747,5.0
2339849,8.0
2365969,8.0
2365486,8.0
2363076,10.0
2357329,5.0
2336011,7.0
2362991,6.0
2357527,7.0
2352671,6.0
2364354,8.0
2345686,8.0
2350206,3.0
2352951,125.0
2344162,4.0
2350597,7.0
2322247,7.0
2356234,8.0
2346642,1.0
2355188,7.0
2338676,19.0
2336636,11.0
2335737,17.0
2357476,3.0
2320397,13.0
2345166,8.0
2346877,7.0
2364948,4.0
2339703,3.0
2318670,3.0
2317207,20.0
2350173,1.0
2349898,110.0
2357288,4.0
2360338,0.0
2353110,7.0
2341114,6.0
2337058,6.0
2356320,6.0
2317978,10.0
2361295,4.0
2318674,3.0
2358691,7.0
2341736,2.0
2348597,6.0
2349565,0.0
2359812,0.0
2363880,28.0
2319550,5.0
2352747,5.0
2319577,9.0
2344667,23.0
2362972,4.0
2365503,2.0
2357385,3.0
2342147,6.0
2353194,7.0
2346160,3.0
2315850,4.0
2341753,4.0
2360765,4.0
2340966,3.0
2342990,3.0
2338474,3.0
2337841,5.0
2344836,23.0
2320390,8.0
2343496,10.0
2347642,5.0
2318249,0.0
2318259,3.0
2356665,2.0
2348868,0.0
2351336,3.0
2318261,3.0
2358549,3.0
2359916,3.0
2318343,23.0
2334887,2.0
2345347,11.0
2346416,5.0
2366060,4.0
2347461,8.0
2318984,13.0
2342323,2.0
2356677,30.0
2342368,5.0
2358305,5.0
2341223,0.0
2334573,11.0
2319521,33.0
2316926,7.0
2317774,0.0
2332792,24.0
2360972,22.0
2350052,4.0
2356109,3.0
2360913,1.0
2357724,3.0
2353660,1.0
2359839,8.0
2354210,1.0
2342354,2.0
2344167,5.0
2320714,4.0
2318301,18.0
2336608,6.0
2322420,5.0
2360899,28.0
2363173,13.0
2365961,35.0
2352417,7.0
2339561,3.0
2333640,4.0
2334271,6.0
2338311,1.0
2354146,18.0
2343519,12.0
2334239,20.0
2363573,42.0
2347563,16.0
2340609,4.0
2342196,0.0
2364464,1.0
2353447,3.0
2347685,24.0
2339220,77.0
2320290,17.0
2338165,10.0
2357017,12.0
2360518,13.0
2336619,6.0
2333888,20.0
2339277,16.0
2345209,7.0
2339924,13.0
2334108,15.0
2347084,11.0
2361832,8.0
2315875,12.0
2350249,28.0
2337297,12.0
2354040,13.0
2339878,11.0
2349798,3.0
2362129,26.0
2358890,15.0
2360474,26.0
2360490,52.0
2354174,5.0
2316203,19.0
2320892,3.0
2334213,2.0
2334219,26.0
2338002,4.0
2334230,0.0
2337992,7.0
2337560,1.0
2339883,17.0
2363350,2.0
2346843,0.0
2335343,5.0
2320748,5.0
2320281,0.0
2349679,1.0
2345030,1.0
2351834,25.0
2351920,8.0
2353809,1.0
2354761,2.0
2362272,1.0
2361948,1.0
2338598,10.0
2361942,2.0
2349443,5.0
2351232,0.0
2345260,1.0
2315927,15.0
2335721,2.0
2338764,0.0
2343002,1.0
2345004,5.0
2320248,1.0
2356065,16.0
2350024,7.0
2365518,13.0
2350663,8.0
2352680,7.0
2342195,7.0
2349900,5.0
2359204,111.0
2320909,41.0
2339743,36.0
2342228,84.0
2363372,14.0
2355692,9.0
2321678,66.0
2351700,15.0
2344404,8.0
2354348,8.0
2355862,5.0
2341213,8.0
2361769,162.0
2341705,1.0
2343371,1.0
2338088,1.0
2343584,3.0
2345998,3.0
2341775,10.0
2318676,7.0
2341480,11.0
2349845,10.0
2341506,8.0
2349224,2.0
2361274,5.0
2344770,5.0
2347630,10.0
2365597,16.0
2351245,13.0
2316458,11.0
2357967,76.0
2360540,0.0
2332873,21.0
2358967,6.0
2353207,6.0
2359001,12.0
2335404,7.0
2322443,6.0
2316381,3.0
2358221,2.0
2361410,6.0
2338553,5.0
2338693,2.0
2357491,5.0
2341816,6.0
2339851,3.0
2335295,16.0
2362117,4.0
2365840,23.0
2320276,13.0
2346716,34.0
2335784,8.0
2343811,21.0
2357811,23.0
2362491,5.0
2337330,10.0
2334533,13.0
2340655,16.0
2365815,10.0
2339354,5.0
2334183,3.0
2365804,4.0
2334241,2.0
2358254,3.0
2360577,6.0
2350773,21.0
2344347,21.0
2363644,23.0
2346634,66.0
2333140,23.0
2350821,79.0
2342304,68.0
2346433,1.0
2339543,0.0
2355033,3.0
2361329,4.0
2361406,5.0
2354764,9.0
2333153,2.0
2346640,5.0
2321731,25.0
2336162,3.0
2352431,0.0
2352292,1.0
2345550,0.0
2351713,3.0
2351645,6.0
2317587,3.0
2349080,6.0
2352195,3.0
2358893,4.0
2352690,3.0
2344804,3.0
2356440,5.0
2344353,3.0
2339001,5.0
2345041,3.0
2344139,6.0
2346931,3.0
2320916,2.0
2340682,2.0
2342508,3.0
2364494,4.0
2356450,2.0
2319364,12.0
2359314,3.0
2356433,2.0
2347326,12.0
2360294,3.0
2348129,4.0
2350735,2.0
2339921,6.0
2345492,3.0
2356620,6.0
2353883,11.0
2320667,10.0
2321618,2.0
2364528,5.0
2345689,8.0
2355870,3.0
2350714,2.0
2341920,3.0
2337801,4.0
2319687,9.0
2343256,9.0
2363884,17.0
2351606,9.0
2341591,6.0
2335241,16.0
2353913,27.0
2338349,4.0
2338860,10.0
2339846,6.0
2352848,4.0
2342911,3.0
2359976,18.0
2358770,17.0
2360658,28.0
2334754,3.0
2335033,4.0
2342515,3.0
2360590,3.0
2346664,4.0
2359586,2.0
2317825,4.0
2322236,3.0
2353693,4.0
2358438,2.0
2344580,5.0
2321827,3.0
2357237,2.0
2343998,9.0
2343938,3.0
2354037,9.0
2333969,5.0
2349338,4.0
2317678,2.0
2317728,3.0
2352755,2.0
2359360,3.0
2337064,2.0
2338058,2.0
2354856,2.0
2344486,3.0
2316676,2.0
2318189,2.0
2343744,2.0
2335863,3.0
2343249,4.0
2345242,2.0
2355599,3.0
2321131,3.0
2363546,3.0
2337283,2.0
2339038,21.0
2338231,1.0
2334622,3.0
2321510,2.0
2347611,2.0
2355541,4.0
2320538,2.0
2351465,4.0
2354125,2.0
2346089,9.0
2345499,8.0
2345416,7.0
2344657,2.0
2317907,7.0
2347334,3.0
2322111,4.0
2358903,6.0
2362159,2.0
2349079,2.0
2351579,3.0
2335677,2.0
2353564,4.0
2343044,2.0
2344268,2.0
2353811,2.0
2346919,3.0
2352442,2.0
2361100,3.0
2344950,3.0
2342904,6.0
2352992,14.0
2359278,6.0
2364341,13.0
2342355,3.0
2318093,3.0
2345891,4.0
2346573,12.0
2351281,2.0
2333519,9.0
2344091,4.0
2321871,3.0
2322081,4.0
2348156,3.0
2333962,5.0
2344108,4.0
2344295,2.0
2347451,3.0
2341301,2.0
2338684,5.0
2319351,5.0
2365342,3.0
2344479,3.0
2321060,2.0
2361098,2.0
2335198,4.0
2350810,8.0
2349276,5.0
2319679,9.0
2345840,15.0
2361419,4.0
2340215,2.0
2316794,3.0
2365433,3.0
2321377,10.0
2366040,9.0
2347650,16.0
2351820,15.0
2349681,7.0
2352789,17.0
2354390,7.0
2363951,5.0
2337686,9.0
2349864,16.0
2365353,12.0
2365805,5.0
2365806,25.0
2365735,15.0
2365781,30.0
2341288,2.0
2364735,2.0
2346510,3.0
2354709,2.0
2346761,6.0
2366143,4.0
2317170,4.0
2343314,6.0
2338391,45.0
2345989,7.0
2334141,21.0
2359694,10.0
2364311,5.0
2352837,6.0
2338362,3.0
2336161,10.0
2357331,4.0
2362588,3.0
2322030,8.0
2357434,5.0
2365119,11.0
2320919,2.0
2360466,3.0
2356140,9.0
2361946,3.0
2337152,5.0
2340974,2.0
2358094,4.0
2337675,5.0
2360729,10.0
2352210,21.0
2358664,10.0
2365794,10.0
2359953,7.0
2360459,2.0
2347486,6.0
2339147,4.0
2346885,2.0
2344903,7.0
2356790,5.0
2340930,5.0
2338370,24.0
2345164,5.0
2335932,11.0
2348712,37.0
2341156,3.0
2343515,5.0
2343758,1.0
2343333,12.0
2343925,1.0
2343968,3.0
2343230,3.0
2359461,12.0
2359445,9.0
2340922,4.0
2359898,2.0
2336439,5.0
2334203,8.0
2363764,7.0
2345292,7.0
2355867,10.0
2359020,5.0
2341893,7.0
2362032,7.0
2349790,6.0
2344405,3.0
2340738,5.0
2350090,5.0
2317737,7.0
2364459,7.0
2353379,44.0
2346430,19.0
2354787,2.0
2361485,4.0
2349546,3.0
2365600,6.0
2365279,5.0
2358917,14.0
2352740,7.0
2356810,12.0
2321393,8.0
2340693,17.0
2338683,5.0
2363441,4.0
2320681,2.0
2361562,3.0
2338096,6.0
2341043,6.0
2362195,2.0
2316994,3.0
2339341,5.0
2349309,4.0
2361428,3.0
2340723,2.0
2316775,3.0
2344237,3.0
2344198,3.0
2333901,24.0
2339048,3.0
2320155,3.0
2344793,3.0
2345496,3.0
2346165,3.0
2318430,18.0
2357969,14.0
2341007,17.0
2357940,6.0
2356684,6.0
2357298,20.0
2336911,9.0
2336033,16.0
2341494,17.0
2334186,29.0
2334158,25.0
2361598,7.0
2360796,5.0
2345355,8.0
2356603,8.0
2356432,5.0
2356551,7.0
2352685,2.0
2319260,6.0
2357721,4.0
2358202,2.0
2360903,4.0
2362344,6.0
2349173,16.0
2365515,22.0
2341741,14.0
2333671,22.0
2352120,396.0
2337941,21.0
2340034,0.0
2318978,0.0
2343689,11.0
2336597,1.0
2339768,0.0
2336114,3.0
2348883,4.0
2336016,12.0
2347279,3.0
2361962,15.0
2364754,12.0
2349701,12.0
2342257,7.0
2358899,9.0
2359236,21.0
2357355,14.0
2345805,24.0
2345917,19.0
2361776,0.0
2337339,6.0
2346003,2.0
2356214,0.0
2363694,22.0
2365040,6.0
2353395,39.0
2357258,0.0
2335381,23.0
2341913,4.0
2341248,58.0
2352101,60.0
2346214,1.0
2343816,15.0
2320836,7.0
2343050,18.0
2338951,13.0
2338428,4.0
2341708,4.0
2322376,6.0
2365727,665.0
2334561,176.0
2365913,33.0
2350182,3.0
2337467,2.0
2348332,11.0
2345932,8.0
2360537,4.0
2321450,7.0
2356626,6.0
2354583,6.0
2355640,6.0
2316113,27.0
2361290,2.0
2341129,8.0
2320275,10.0
2320803,19.0
2335112,21.0
2349087,25.0
2363272,13.0
2336004,17.0
2352745,3.0
2339727,17.0
2365537,23.0
2364671,14.0
2333776,24.0
2333367,14.0
2358908,6.0
2363214,3.0
2365289,3.0
2341053,8.0
2322168,14.0
2352348,11.0
2338633,38.0
2318360,2.0
2355458,2.0
2350072,2.0
2351682,4.0
2334317,3.0
2353463,3.0
2334211,3.0
2353589,5.0
2350192,3.0
2346388,10.0
2349896,3.0
2342299,7.0
2344410,5.0
2340176,9.0
2344467,3.0
2352813,18.0
2341622,18.0
2342019,12.0
2319215,65.0
2343967,4.0
2321821,12.0
2316811,0.0
2341709,0.0
2358156,42.0
2318366,121.0
2343353,4.0
2350079,11.0
2343994,6.0
2342834,3.0
2342117,40.0
2342313,7.0
2344701,3.0
2336550,4.0
2360555,3.0
2352851,4.0
2361307,4.0
2361747,4.0
2360812,6.0
2353838,3.0
2353666,5.0
2337698,2.0
2338357,42.0
2360234,5.0
2339041,4.0
2354579,7.0
2339191,5.0
2357229,3.0
2320120,7.0
2353460,3.0
2321953,4.0
2358222,3.0
2344336,3.0
2321018,4.0
2321224,4.0
2362638,6.0
2336548,6.0
2343979,7.0
2364000,2.0
2336343,9.0
2334766,59.0
2333299,17.0
2344473,4.0
2337950,7.0
2337943,31.0
2359300,316.0
2353294,112.0
2354927,66.0
2346487,3.0
2361618,4.0
2336866,4.0
2346629,6.0
2333842,5.0
2340689,11.0
2348165,5.0
2337465,25.0
2334243,16.0
2334388,5.0
2318783,17.0
2339323,19.0
2344736,72.0
2358297,3.0
2360685,7.0
2344717,4.0
2339870,8.0
2352326,9.0
2338972,3.0
2316635,8.0
2362084,14.0
2319560,5.0
2358642,0.0
2358689,6.0
2336629,0.0
2351080,6.0
2350043,2.0
2361151,4.0
2357249,3.0
2361841,4.0
2317289,2.0
2342999,3.0
2342492,5.0
2363548,6.0
2349232,19.0
2348107,19.0
2353455,17.0
2335877,5.0
2340257,5.0
2338712,4.0
2317646,15.0
2334958,3.0
2346859,6.0
2339327,8.0
2363641,8.0
2319606,19.0
2364287,5.0
2362596,4.0
2320379,74.0
2320574,62.0
2359191,79.0
2340022,17.0
2357474,120.0
2315848,4.0
2360511,5.0
2358507,4.0
2358597,5.0
2317627,7.0
2361222,15.0
2321527,10.0
2316412,7.0
2342687,6.0
2349373,3.0
2358445,2.0
2360085,40.0
2349244,10.0
2362808,3.0
2362838,2.0
2338015,3.0
2365009,3.0
2356629,5.0
2322495,3.0
2361930,2.0
2336234,5.0
2361446,4.0
2336483,12.0
2349056,5.0
2348809,3.0
2362437,2.0
2317810,4.0
2320371,5.0
2360208,3.0
2347353,3.0
2355911,6.0
2321270,3.0
2347558,16.0
2317570,14.0
2317597,44.0
2317165,26.0
2362391,4.0
2354591,3.0
2334074,11.0
2346328,6.0
2356013,6.0
2339735,4.0
2351269,3.0
2320956,2.0
2332537,4.0
2333849,4.0
2356478,4.0
2349794,4.0
2343121,4.0
2356236,3.0
2320429,11.0
2342815,2.0
2357010,3.0
2346464,4.0
2344544,4.0
2341581,5.0
2357343,2.0
2349627,3.0
2348603,2.0
2358335,3.0
2347418,4.0
2350414,31.0
2340095,2.0
2350197,8.0
2348428,6.0
2322154,5.0
2320256,48.0
2359587,0.0
2342976,0.0
2318143,12.0
2321828,5.0
2350261,3.0
2318804,5.0
2349222,3.0
2341870,3.0
2336377,2.0
2340805,8.0
2351629,6.0
2318531,27.0
2318534,21.0
2352693,24.0
2322175,13.0
2320163,13.0
2365821,15.0
2350450,7.0
2335521,29.0
2350115,35.0
2357338,3.0
2363749,9.0
2363457,27.0
2364119,3.0
2364503,4.0
2319119,6.0
2362468,4.0
2359949,12.0
2359312,9.0
2342777,6.0
2353219,29.0
2349585,9.0
2339977,11.0
2352573,9.0
2356811,4.0
2320656,5.0
2319580,7.0
2349858,8.0
2345192,13.0
2317233,9.0
2335654,16.0
2349272,5.0
2354473,5.0
2354008,5.0
2357224,3.0
2358905,5.0
2341915,3.0
2341950,19.0
2320543,4.0
2348074,143.0
2349405,11.0
2348593,28.0
2348553,25.0
2357481,21.0
2351152,4.0
2344526,3.0
2349905,4.0
2353793,3.0
2316395,2.0
2339534,3.0
2354560,3.0
2352014,29.0
2346855,56.0
2320912,32.0
2344446,24.0
2344369,4.0
2344196,5.0
2361960,18.0
2365818,3.0
2344841,5.0
2353093,4.0
2357637,29.0
2351593,12.0
2334511,4.0
2319701,11.0
2341750,11.0
2339892,3.0
2349093,3.0
2338884,3.0
2343549,4.0
2339285,19.0
2342454,7.0
2344092,14.0
2345147,2.0
2337347,2.0
2365831,3.0
2346172,3.0
2316356,4.0
2342598,2.0
2342610,1.0
2335234,6.0
2363633,6.0
2340661,4.0
2351357,2.0
2343750,14.0
2349940,4.0
2342148,55.0
2337131,58.0
2354674,10.0
2335787,56.0
2348567,15.0
2362535,6.0
2345039,31.0
2344664,2.0
2349388,16.0
2349837,7.0
2339237,3.0
2348690,4.0
2355647,6.0
2344540,6.0
2358042,6.0
2351916,56.0
2322292,17.0
2337018,2.0
2317843,20.0
2350989,3.0
2320915,5.0
2353945,3.0
2347564,3.0
2317363,4.0
2316681,4.0
2342084,11.0
2318576,3.0
2316925,2.0
2345180,3.0
2336962,5.0
2345874,3.0
2348664,6.0
2319653,11.0
2341695,14.0
2346698,3.0
2344597,36.0
2344822,7.0
2316132,1.0
2319840,3.0
2338896,7.0
2351814,13.0
2322101,22.0
2319748,22.0
2355061,10.0
2332897,2.0
2333067,3.0
2353949,13.0
2346702,6.0
2349126,3.0
2342504,4.0
2336495,11.0
2359174,8.0
2362913,4.0
2338166,3.0
2357987,3.0
2355987,5.0
2355519,3.0
2336407,8.0
2317082,3.0
2354039,10.0
2352916,6.0
2335849,20.0
2346631,5.0
2354028,4.0
2349570,2.0
2320382,31.0
2322391,8.0
2345266,8.0
2338411,6.0
2338227,2.0
2336462,4.0
2342356,4.0
2351425,3.0
2332882,2.0
2341932,7.0
2335050,2.0
2365630,17.0
2362312,6.0
2349702,4.0
2354607,2.0
2358412,3.0
2317007,13.0
2332711,4.0
2343557,3.0
2352827,2.0
2353443,29.0
2352989,4.0
2353398,8.0
2364256,5.0
2332690,14.0
2353514,12.0
2360149,3.0
2360381,12.0
2317225,6.0
2362923,2.0
2356964,2.0
2335713,3.0
2341452,3.0
2333891,7.0
2335401,9.0
2317623,40.0
2345741,7.0
2317664,68.0
2317620,175.0
2354620,21.0
2338668,6.0
2357825,6.0
2342466,58.0
2351042,51.0
2345429,22.0
2335265,3.0
2364243,4.0
2345053,4.0
2320278,203.0
2357692,1.0
2355078,6.0
2334578,13.0
2355274,2.0
2316184,30.0
2333157,4.0
2319831,6.0
2320544,3.0
2333362,2.0
2319836,2.0
2321978,13.0
2318682,40.0
2319626,31.0
2336079,44.0
2335424,34.0
2341266,33.0
2362784,47.0
2365927,106.0
2348204,48.0
2350638,25.0
2335818,3.0
2340006,1.0
2364980,3.0
2319724,5.0
2356784,2.0
2347561,2.0
2343618,3.0
2342094,4.0
2348305,3.0
2354649,4.0
2336466,2.0
2360836,4.0
2349174,3.0
2319787,4.0
2334364,9.0
2333609,4.0
2345583,3.0
2365962,3.0
2336244,6.0
2334591,7.0
2320674,2.0
2317097,7.0
2346993,9.0
2349235,45.0
2317928,4.0
2356005,5.0
2317535,2.0
2336920,4.0
2355754,3.0
2337109,5.0
2316265,2.0
2344184,3.0
2334148,8.0
2334225,1.0
2342557,2.0
2317744,11.0
2352839,6.0
2351933,4.0
2339833,33.0
2317480,25.0
2363382,1.0
2361615,1.0
2361616,1.0
2351018,1.0
2318008,11.0
2316314,9.0
2322435,3.0
2351314,5.0
2340339,4.0
2364364,17.0
2333243,2.0
2344217,2.0
2336179,4.0
2315882,23.0
2350222,3.0
2335794,0.0
2317481,52.0
2341905,0.0
2352134,5.0
2335758,8.0
2336535,4.0
2343566,2.0
2343083,2.0
2342907,4.0
2342669,5.0
2342639,4.0
2342137,3.0
2341986,5.0
2342353,4.0
2342389,4.0
2343108,5.0
2341678,6.0
2337662,5.0
2361402,3.0
2354543,9.0
2319571,4.0
2360702,6.0
2318897,2.0
2351189,4.0
2345832,13.0
2351340,10.0
2334541,3.0
2342400,11.0
2362384,28.0
2351526,18.0
2363125,5.0
2362724,22.0
